formula,target
Bi0.73 Gd1.27 O7 Ti2,1
Dy0.5 O1.75 Zr0.5,1
Fe1.25 Si0.75 Ti1,1
Al1.21 Ca0.207 Na0.793 O8 Si2.79,1
Al0.665 Ca2 Fe1.052 Mg0.133 O5 Si0.133,1
Ag1.7 Sb0.3,1
F2.47 Gd0.735 K0.265,1
S5 Se4,1
In2 K1 Na9 O8,0
Ba2 K1 Nb5 O15,1
Co0.2 Cr0.2 Mn0.5 Ni1.1 Sc1,1
Ca1 Ni2 O9 Se3,1
Al2.724 Pd0.276 Zr1,1
Al6 Mn6 Tb1,1
Co3 Nb4 Si7,1
H1 Ba2 Fe1 O9 V2,0
Cu0.2 Fe2 Ni0.6 O4 Zn0.2,1
Cl1 Cu14 K4 Na19 O195.25 Si4 W36,1
B1 Ho1 Pd3,0
Pr7 Ru3,0
As2 Mg0.72 O8 Zn2.28,1
Fe1.97 Mn1 Na1.72 O12 P3,1
Ho1 Li1 S2,1
Al2 Cu0.5 In0.5 Te4,1
Cr0.76 P1 Ta0.24,1
Nb2 Pd0.887 Se5,1
Al1.4 Ni0.6 Zr1,1
H2 Al1.97 Ca1.84 Fe1.59 K0.1 Mg2.97 Mn0.02 Na0.45 O24 Si6.4 Ti0.21,1
Al2 Ho1,0
Cs2 Cu2 Fe1 O12 P3,1
Fe10 Ga13 Zr6,1
Ba1 Cu3 O6.92 Pr1 Sr1,1
Gd0.4 Ru2 Sm0.6,1
Al9.148 Ce19.204 I18.852,1
Cl9 Cs3 Sb2,0
Ba6 Br2 O25 Te10,0
Nb2 Pd1 S6,0
Ba2 Bi1 La1 O6,0
Pt20 Pu31,0
Bi1,0
C1 H6 Cl1 Er3 O9,1
Cr0.25 Nb1 S2,0
Ni3 Ti0.05 Zr0.95,1
Rb2 Se3,0
Cs2 Er1 F1 O10 Si4,0
Co2.33 Ni0.67 S4,1
Co2 Sc0.48 Ta0.52,1
Ge0.063 K1 O5 P1 Ti0.937,1
Cu6 Mo5 O18,0
C8 H24 N2 S4 W1,1
Cr1.9 Fe1 Ga0.1 S4,1
Ca2 Mg1 O6 Re1,1
Fe0.5 La1 O6 Sb1.5,1
Al2 Mg1 Si2,0
Er1 Pd1 Sn1,0
C1 B2 Lu1 Ni2,0
H3 I1 O8 P1 Sc1,0
Cr0.5 La2 Mo1.5 O8.96,1
Al3.39 Li14.61 Si6,1
Ga1.08 Pt2.92,1
Al2 Mg0.9 Mn0.1 O4,1
As1 Co0.5 Ni0.5,1
Ge2 Nd0.65 Ni1 Tb0.35,1
O2 Ti0.65 Zr0.35,1
As2 Cu4 O9,1
Cu1 Ga3 La1,1
Cu2 La1.85 O6.11 Sr1.15,1
Al6 Ba1 Ca1 Li2 N8,0
C3 O9 Rb2 Sr2,0
Cu0.23 In0.23 Se1 Zn0.54,1
Np1 Pd2 Si2,0
O2 Sn0.125 Ta0.3335 Ti0.375 Zn0.1665,1
Bi3 Cl3 O4 Sr1,1
Cd0.75 S1 Sr0.25,1
Cr30 P19 U2,0
Li1 Nd1 S2,1
Co1 Nd2 O6 Pt1,1
As1 Se1 U1,1
Fe1 Ge4 Mn1 O12 Y1,1
Fe0.192 Mg1.818 O4 Si1,1
C2 Os1 U2,0
Ge0.008 In0.992 Sb1,1
Al3 Li12 Si4,0
C4 H4 Cs2 Mg1 N4 O2 S4,0
Ag1 Ba1 P1,0
Bi8 I1 Ni8 S1,0
Ba0.5 Co1 La0.5 O3,1
Ca0.96 S4 Yb2.04,1
Bi2 Ga1 La1,0
Cs4 O4 Pb1,0
O1.862 Y0.28 Zr0.72,1
Ag0.5 Gd1 Tl0.5,1
H2 O8 Se2 Zn1,0
Al2 Eu1 Si2,0
B1 P1 S4,1
N4 Ta1,0
K4 O4 Pb1,0
H9 As2 Cs4 Mo6 O29.5,1
P1 Ta3,0
Cr1 Ga2 S4,0
Ga3 Ho1 Mn0.077,1
Co1 Fe1.8 Ga0.2 O4,1
As0.7 Fe1 O4 P0.3,1
B1 Mn2 O5 Sr1,1
H4 Al2 Ca1 O10 Si2,0
Ba4 Na2 O11 W2,1
Hg1 In2 Te4,1
Fe11.804 Ga5.196 Tb2,1
O31 Se8 Zr4,1
C0.5 N0.5 Ta1,1
Al7.68 Fe4.32 Ho1,1
C18 Lu10 Mn13,0
Ba6 In2 S10,1
Ba8 Ni1.8 Si44.2,1
Ba7.96 Dy2.16 Fe3.2 O24 U2.68,1
La1 Se2,0
Ag0.22 Ba0.5 S1.33 Sn0.36,1
Cl1 Fe1 O3 Sr2,0
H36 Al1 Na1 O38 S4 U2,0
Fe10 Re2 Tm1,1
Ba4 O12 Re1 Sc1 W1,1
Ba3 Ga0.676 Si4.324,1
Ho1 Rh1,0
Cl4 N1 V1,0
Rh4 Si1 Sm1 Sn1,1
Hg2 O5 Se1,0
La0.7 Mn0.9 Ni0.1 O3 Pb0.3,1
Fe2 Mg0.45 O4 Zn0.55,1
O1 Pd1.86 Ti3.97,1
H3.6 B0.9 Li6 P1 S5,1
Li1 O12 P3 Sn0.8 Ti1.2,1
Co2 P2 Sr1,0
Cd3.45458 Cu0.36364 Ge0.18182 Te4.00004,1
Cu1 Ga1 Lu1 O4,1
C2 Ho1 W1,0
Cu2 Nd1 O7 Sr2 Tl1,1
Ga0.4 O4 P1 Zn0.6,1
Co1.53 Mn1.47 O6 Te1,1
Ga1 In1 O7 Zn4,0
Ho1 Rb1 S4 Si1,1
In1 O6 Sr2 Ta1,0
Br0.3 Cl0.7 Na1 O3,1
As0.5 Cu3 Sb0.5,1
Al0.95 Ga0.05,1
Cu18 O48 Y18,0
K1 O9 Sb1 Ti3,1
Mo0.65 Rh0.35,1
As2 Ce1 Cu1.07 Zn1,1
Nb1 O6 Tl1 W1,1
H12 Cu1 K0.979 O14 Rb1.021 Se2,1
B6 Cr2 Pr1,0
H3 Ni1 Yb1,0
Ga0.95 Se4 Sn1.05 Tl0.95,1
F3 Ga0.05 Sc0.95,1
Cd1 Ce1 Cu1,0
B4 Ni1 Y1,0
Ba0.49 O4 Pb0.51 S1,1
Pt23 Si11 U3,0
C1 Cu0.53 Nb2 S2,1
C4 H10 B13 Ga1 O29 Sm2,0
Ba3 Nb3.2 O21 Ti5,1
H1 Cr1,0
K0.3 O3 V0.18 W0.82,1
Cs3 Ge3 O9 Tb1,1
Cs1 Mn2 O18 P6,1
B2 Ce0.06 Na2 O7 Tb0.2 Y1.74,1
Al3 B4 Ca3.195 Lu0.797 O15,1
Ag1 O2 Rb3,0
Al7.9 Cr4.1 Ho1,1
Ce2 Fe16.47 Ga0.53,1
B4 Ru4 Sc1,0
Ba1 Cu1 Nd1.6 O5 Sr0.4,1
C4 H17 Al2 N2 O12 P3,0
Na7 Nb15 O80 W13,1
H8 Gd1 N1 O9 P2,0
Ba1 Fe1 O2.5,0
Fe10.5 Sm1 W1.5,1
Cu0.8 Mg1 Ni1.2,1
Gd3 Pt4,0
H12 B12 I1 K3,0
Ge5 Mn1.8 Ti4.2,1
H9 Cl2 F1 Fe2 N2 O8 P2,0
C2 H2 K2 O5,0
Al1.49 Ga1.51 Ni2,1
H4 Nd2 O12 Se3,1
La3 Mo4 O14 Si1,1
C1.84 I13 Y10,1
Al43 Ti4 Yb6,0
Br5 Cs3 Mn1,0
As2 K2 S6 Sn1,0
Cu0.1 La1 Ni0.9 O6 Sr1 Ta1,1
Mo7.31 Nb1 O28.69 Te0.69 V1.69,1
Ce0.9 O1.95 Y0.1,1
C3.926 Mo6,1
In1 P1,0
B3.33335 Lu6.00003 S14.00007,1
Al0.387 Cr1.552 Fe0.402 Mg0.632 Mn0.006 O4 Ti0.002 V0.004,1
Gd1 Pd2 Si2,0
O6 Rb1 Sb1 W1,1
Al0.5 Ni1 V0.5,1
Cd6.589 Pd2.054,1
Mg0.97 Ni1.11 Pr3.92,1
As1 K1 O5 Sn1,0
C12 H36 Ga1 I3 O6 S6,0
Cu1 Er5 Pb3 Se11,1
Ag1 K2 P1,0
Cl1 Cr1 Cs1 O3,0
Co0.89 Li1 Mg0.11 O2,1
Cs3 F7 Ge1,0
B4 Dy1 Rh4,0
H2.32 Al0.33 La3 Li4.93 O12 Zr2,1
I3 Li1 O9 Zn1,0
Cm1 Si1.5,1
Ba1 Pd1,0
Al1.87 Fe0.74 Mg0.29 O4,1
Rh4 Sc5 Si10,0
C4 H9 Mn1 N1 O6,0
Fe1 Na3 O8 P2,0
K1 Li0.5 Na0.5 O7 P2 Zn1,1
Ba0.47 Nb2 O6 Sr0.53,1
Ba2 Ca1.23 Cu3 O9 Tl0.26,1
Ba1 O3 V1,0
Al0.366 Fe1 Ga2.664,1
P3 Rh4,0
C1 H2 N6 O2,0
H4 As0.86 Mn1.93 O9 V1.23,1
H2.07 Ca1 F0.93 K1,1
Au2 Ti1,0
Al8 Cs5.5 O96 Si40,1
Al6.12 As0.1 B1 O16.86 Sb1.14 Si1.3 Ta0.3,1
Ga1 Ni3 Ta2,1
I7 Nb0.93 Ta2.07 Te1,1
K1 O8 Tb0.1 W2 Y0.9,1
Fe17 Th2,0
Ce0.79 Nd0.21 O1.9,1
Co0.944 Li1 Mg0.056 O4 P1,1
Bi3 Dy5,0
Ba2 Nb0.4 O6 Sn0.6 Tb1,1
Ce1 Ir1 Si1,0
I10 K1 Os1 Pr6,0
Co1 Si1 U1,0
C1 La3 Pb1,0
Al3.3 Dy6 Se14,1
Bi4 O10.5 V2,1
Cu3.8 Se8 Zn0.2,1
Bi3.86 Ca0.87 Cu2.74 O14 Sr3.62,1
Cu1.5 Mn1.5 O4,1
Cu1 Hg2 Ti1,0
Al0.42 La9.33 O25.8 Si5.6,1
Mn1 O6.87 Ru1 Tb1.94,1
H2 O4 Pb2 Pd1,0
Nd1 Ni2 Si2,0
Au1 In1 Tm1,0
K0.845 Na0.155 O5 P1 Ti1,1
C4 Cd1 N6,0
Ca0.35 Cu2 Hg0.69 O6.66 Sr2 Ti0.31 Y0.65,1
Al1.75 Ca5 Fe16.5 Mg1.5 O40 Si3.25,1
H9 Na1 O6 Zn1,0
K2 Lu1 O12 P3 Zr1,1
Ag2 Cu2 O3,0
Au8 Sn3 Sr3,0
Mn1 O6 Se2 Sr1,0
Cu2 K2 O9 Se3,1
B2 Er3 Ni13,0
As1 Co1 Nb1,0
Al5.175 Ca8.393 Fe0.45 Na0.875 O18 Si0.375,1
O3 Rb0.333 W1,0
Ca0.85 Nb2 O7 Sr1.15,1
Al0.5167 Cr1.387 Fe0.381 Mg0.5959 Mn0.0056 Ni0.0034 O4 Ti0.0045 V0.004,1
Al6 Mo1 Nb1,1
C18 H54 Li1 N3 Si6 Yb1,0
Ca0.87 Ge2 Li0.13,1
Ga2 O11 Te4,0
Ba2 Cu3 Nd1 O7.06,1
Bi2 Na1 O6 Ru1,0
Ni17 Pu2,0
Cl10 Sc7,0
Ag0.5 Ce1 Cu1.5 In1,1
Ag2 O6 Te2,0
Mn4 Si4 Th1 U1,1
Cs3 Mo15 Se17,0
Ca1.09 Fe1.6 O7 Sr0.49 Tb1.42 Ti0.4,1
O4 Sn0.2997 Ti0.6003 Zn2 Zr0.1,1
Co6 Sm3 Sn5,0
In0.15 Pb0.85,1
Ag0.25 Au0.75 Zn1,1
Ge8 Ho4 Mn1,1
H2 Al2.97 Fe0.03 K0.82 Na0.18 O12 Si3,1
H1 Al2.4 Ca2 Fe0.6 O13 Si3,1
S3 Sn2 Tl2,0
P1 Pd5 Sn1,0
C4 H9 Mn0.54 N1 O6 Zn0.46,1
Al6 Fe6 Gd1,1
Al0.97 Ca0.23 Fe0.07 Na0.77 O6 Si1.96,1
Pt6 Se19 Zr6.5,1
Pb3 Sb1 Zr5,0
In9 Li2 Y5,0
Cr4.14 Te8,1
C1 P1 V3,0
Ag3.892 Bi0.108,1
Al0.5 Ni0.5,1
B2 Ca0.89 O5 Pb1.11,1
Hg1 O3 Pb1,1
Na0.497 O4 W0.998 Y0.503,1
Ge7 Mg6 Ni16,0
Li2 O6 Te0.98 Ti1.02,1
Co2 Dy1 Si2,0
Al4 Ca0.99 Eu0.02 Lu1.97 O12 Si1,1
Mo1 Nd1 O8 Re1,0
Mn1 O6 Sb2,0
Au1 Bi2 Ce1,0
Cu2 Gd1 O8 Ru0.965 Sr2 Ti0.035,1
Fe2.097 Mn0.676 O4 Zn0.227,1
Ni1.009 Sn1 Ti0.994,1
H4 Ag0.43 O7 P1 V1,1
Co2.32 Mg0.68 O4,1
B2 Mn1 Re1,1
Al1.817 Ca1 Fe0.183 O4,1
Ba1 Co2 Nd1 O6,0
Ba2 Cu1 O6.056 Tl2,1
Al2 Ca0.58 Sr0.42,1
H3 Al6.97 B3 Fe1.9 Na0.55 O30.33 Si5.86,1
Dy3 Tl5,0
B4 Lu1 Rh4,0
Li0.937 Nb0.979 O3 Zn0.084,1
Nd1.5 Ni1 O4 Pr0.5,1
Al1.52 Mg1.01 O4 V0.47,1
Ge6 Pr3 Pt4,0
Ba2 Ca0.766 Cu2 O6.83 Rb0.206 Tl1.03,1
As3 Fe2 Na3 O12,1
Ce1 P2 Ru2,0
H4 Cr1 F5 Ni1 O2,0
Bi1 Eu1 Se3,0
Fe0.61 K0.89 Mg4.39 Na0.55 O30 Si12,1
Ho1 Pd1 Sn1,0
As4 Ba3 Sn2,0
O6 Ru1 Sc1 Sr2,0
B5 K0.82 Na2.18 O10 Sr1,1
Ag1 Cs2 S4 V1,0
C16 Fe4 O16 Si1,0
Ca0.33 La0.47 Mn1 O3 Y0.2,1
Br1 Hg1 I1,1
Fe8 In16 Li12.2 S32,1
C12 H26 Cr1 Eu1 N6 O7 S3,1
Cs1 O18 P6 V1 Zn1,1
Al9 Fe2,0
O7 Y2 Zr2,1
H3.68 Al6.18 B3 Ca0.18 F0.12 Mg2.82 Na0.66 O30.88 Si6,1
Cu4 Sc3 Si4,0
Be1 Cu4 Ho1,1
Ba1 Cl1 F5 Sn2,0
Al1 Lu2 Ni2,0
Ba0.6 La1 O6 Sb1 Sr0.4 Zn1,1
Bi1.8 O7 Ru2 Y0.2,1
Cr1 La3 O6 S3 W1,0
Cd1 Tb1,0
Bi2 Pd3 S2,1
Ag2 Mo2 O7,0
H6 Hf1 O10 P2,0
Ce4 Mg1.027 Os0.973,1
Ce3 Cl3 O6 Ta1,0
Fe1 S0.25 Te0.75,1
Cu2 K2 P4 Se10,0
Co3.6 Ni0.4 P4,1
Ge0.575 Sb0.287 Te1,1
Ga5 O12 Tb3,1
Ba1 Co1 O5 Yb2,0
Fe1 Ge2 Li0.26 Na0.74 O6,1
Al0.5 Li0.5 O2 Si0.5,1
As2 Bi1 Cs3 S8,1
Co1 Dy1 Ga5,0
Co0.3 Fe0.7 Nd0.9 O2.93 Sr0.1,1
Cu1.82 O11 V4,1
C1 H1 O4 Pr1,0
Co1 Gd1 Ni1,1
Mg1 Nb2 O8 Zr1,1
Bi2 Cs2 O15 P4 Sr1,0
O12 P3 Rb1 Th2,0
Ba1.8 Ca0.2 Cu3 Nd0.2 O7 Y0.8,1
As1 Cu4 K1 S4,0
K1 O7 Si2 U1,0
Ag1 Br3 Tl2,0
As4 Ge1 Sr4,0
Er2 O7 Sn2,1
Sc8.5 Si6 Y1.5,1
B13 Co1 Tb4,0
Fe2 K1 Li1 Na2 O24 Si8 Ti2,1
Al0.369 Ca0.642 Fe0.216 Mg0.819 Na0.103 O6 Si1.828 Ti0.023,1
Fe1.6 Mg1.55 O4,1
Cu5 Ni5 Zr7,1
Ce0.8 Gd1.2 O7 Ti2,1
Er1 Fe1.78 V0.22,1
Ba1.75 Cu3 La0.25 O7 Y1,1
Co2.5 Gd1 Ni2.5,1
C16 H104 Al12 F54 N48 O3,1
B2 Ba1 Se6,0
Ga0.2 Mn6 Sn5.8 Tm1,1
K0.99 O5 P1 Sb0.0125 Ti0.988,1
Li2 Rb4 Sn8,0
Mn1.56 Na1 Ni0.44 O4,1
K2 Na8 Sb6 Sn2,0
H1 B5 O10 Sr2,0
Bi0.45 La0.05 Na0.5 O3 V1,1
Al0.015 Fe0.985 O3 Tb1,1
H8 Ga2 N1 Ni1 O14 P3,0
Mo2 Na1 O8 Rb3,0
Ag8 Ca3,0
Cu1.999 Eu1 Fe1.001 O7.36 Sr2,1
B5 O12 Yb3,0
Cr0.25 Dy1 Ge2,1
Dy1 Fe1 Ni1,1
Be1 Ga3 Ge2 La3 O14,1
Mg0.5 S2 Zn1.5,1
Be1 Eu1 Gd2 O5,0
H12 Cl2 Mg1 O10,0
Ce0.3 La0.7 Mn1 O3,1
Cu0.95 O5 V2,1
O3 P1 Tl1,0
Ba4 Ho1 O12 Ru3,0
Pt0.43 Rh0.57,1
Co0.9 Fe2 Mn0.1 O4,1
Co0.8 Li0.68 Mn0.1 Ni0.1 O2,1
Ba8 Ga14.332 Si31.668,1
H12 Br3 Eu1 O6,0
Co1 Gd0.33 O2.82 Sr0.67,1
Br24 Cd6 La12 O36 Te12,1
B1 Ce1 Co2 Si1,1
As3 La1 Zn3,0
Co6 Dy5 Sn18,0
Cd0.013 Pb0.987 Te1,1
Ho2 Mo3 Si4,0
Ba0.75 Nd0.167 S1,1
As2 Ni1 Zr2,0
Ni2 Zr1,0
Ca2 Mn1.33 O6 W0.67,1
H8 Ga2 Mn1 N1 O14 P3,0
Ag1 P2,0
O7 V2 Zn2,0
H7 B11 Ba2 O22,0
La2 Li1 O6 Os1,0
Gd2 Mo1 O6,0
C0.52 N0.48 Ta0.48 V0.52,1
I1 Rb1,0
Fe10 V2 Y1,1
H9 O11 P2 Rb1 U1,0
Ba1 Se2.981 V1,1
S2 Tb1 Tl1,0
Nd2 Pr2 Sb3,1
La0.94 Mn1 O3 Sr0.06,1
Cr1 Li1 O2,0
C6 H24 N12 Ni3 O4,0
Cr1 Cs3 N6 O18,0
B2 Nb0.857,1
Bi2 Se1.5 Te1.5,1
H1 O4 P1 Sr1,0
Lu0.5 O4 V1 Y0.5,1
Co1 Na1 O6 Pr1 W1,1
Fe1.13 Ni1.87 S4,1
Ba0.4 Co5.376 O19 Sr0.6 Ti6.52,1
K0.124 Na0.732 O3 Ta1,1
Ce0.1 Cu1 Nd1.9 O4,1
Ca0.01 Ge0.01 La0.99 Nb0.99 O4,1
Al55.2 Co29.4 Ti35.4,1
K1 Si1,0
Ge2 Li1 N3,0
Cd0.77 Na0.23 O4 Rh2,1
La1 Ni5,0
C12 O12 Rh4,0
Ca0.3 La0.7 Mn1 O3,1
Ga5.52 La3 O14 Ta0.48,1
C9 H18 Al1 N2 Na1 O12,1
Co2 La3 S7,0
N4 O3 S4,0
Al2 Mg0.9 Pr0.1,1
Nb2 Pd0.84 Se5,1
Er3 Fe1 Ge3,0
C3 Ce2 Mo2,0
H4 As1 In1 O6,0
Cl3 Li5 O1,0
Cl1 O12 U5,1
Eu1 Fe0.5 O3 V0.5,1
La0.67 Mn0.85 O3 Sr0.33 V0.15,1
Ba2 Na1 O6 Re1,0
Ca9 O28 Tm1 V7,1
Al1.65 Fe0.35 U1,1
Co0.65 Mn0.35 Na0.57 O2,1
Cu1 La1.1 O6 Ru1 Sr0.9,1
B12 Hf0.25 U0.75,1
Ni2 Np1,0
B12 Na2 Ni2 O21,0
H3 Eu1 O3,0
H2.91 La2.95 Li3.29 O12 Ta1.1 Zr0.9,1
Bi12 O20 Ti1,0
Li0.5 Te2 Ti1,1
C1 Li2 N2,0
Cs2 Hg1 I4,0
Al1 Be1 Na3 O8 Si2,0
Dy0.5 Te2 U0.5,1
Y0.6 Zr0.4,1
Au1 Gd1 Mg1,0
B4 Cu1 Lu2 O10,0
F2.95 La0.95 Sr0.05,1
Ba2 Cu2.74 Fe0.22 O7.24 Sm1,1
Li0.54 O6 Ti2.86,1
Ba2 Ni3,0
Fe1.7 Ni0.3 O7 Sr3,1
Ba3 Fe1 S5,0
Fe0.33 O2 Re0.67,1
C14 H24 Cl12 Mn1 N8 Nb6,0
C1 H8 Be1 F4 Li1 N1 O1,0
Al0.6 Ba1 Fe11.4 O19,1
Ca9 Fe0.05 Mg0.95 Na1 O28 P7,1
Ga2 Se3,0
Ba0.2 La0.8 Mn1 O2.5,1
Ba1.6 Ca0.4 Cu3 Nd1 O6.96,1
In2 O16 P4 Rb6,0
Fe2.28 O8 P2 Zn0.72,1
Ba1 F4 O1 V1,0
Al10.7 In1.6 Li0.3 O17,1
Cs2 S4 Zn3,0
Bi2 Cl12 Cs4 Mn1,1
Co1 La0.96 O3 Sr0.04,1
As4 Bi2 Br12 Hg9,0
C1 Cl2 Hg2 N2,0
Na1 Nd1 O4 Si1,0
Ca5 F0.66 Ge3,1
Re0.05 Si2 Ti0.95,1
Br3 Mn1 Rb1,0
Fe1 La0.5 O3 Pr0.5,1
Pd1 Pr1 Sn1,0
Cu10 Hf7,0
Al1 Dy3 Mn1 S7,0
K6 Pd1 Se20,0
Mo9 O18 Pr4,1
H6 Al3 K0.42 Na0.58 O14 S2,1
B1 Co1.56 Re1.44,1
Al0.648 Ca0.367 Fe0.074 K0.001 Mg0.318 Na0.571 O6 Si1.982 Ti0.005,1
Cl11.5 O0.5 P1.5 Sb1,1
Co2.334 Ni0.666 S2 Sn2,1
La0.9 Li0.08 Mn1 Na0.02 O3,1
Au0.5 Eu1 Si1.5,1
Al2 O6 Rb6,0
C4.25 H8 Mn1 N3 O7.25,1
La1 Ni1 O3,1
Gd2 O6.9 Y0.2 Zr1.8,1
B2 Dy1 Ni2,0
Fe3 S8 Sn2 Zn1,1
Ce0.2 La0.8 Pd3,1
B2 Co0.57 Nb2.43 Ru5,1
Cs1 Cu3 Lu2 Se5,0
Ir1 La1 P1,0
As2 Sr2,0
O12 Pu1 V4,0
Gd3 P4 Pd7,0
O12 Pb3 Sr5 Zn1,1
La0.966 Ni4.751 Sn0.318,1
C9 H30 Br9 N3 Sb2,1
Cd3 Lu1,0
Ce5 Cs3 P6 S24,1
P1 Pt1 Y1,0
I2 P4 Se3,0
H2 O5.5 P1 V1,1
Ba1 Bi0.05 O3 Pb0.7 Sb0.25,1
H5 Al1 As3 Cs1 O12,0
C16 H90 Cu4 N16 Nb12 O53 Si1 V2,0
Ba8 Fe1 Nb6 O24,0
Ca3 Ce2 Ge4,1
Ho1 O6 Sr2 Ta1,0
C48 H112 Ag2 I22 N16 O16 Pb7 Y2,1
Ca1 O3 Ti1,1
Ca2 La0.96 Mn0.002 Nb0.998 O6 Sm0.03,1
Bi1.96 Nb2 O9 Pb0.12 Sr0.86,1
Ba3 Eu0.08 F1 La1 Na1 O12 P3,1
Ho1 K3 O8 P2,0
B2 Ir3 Th1,0
H4 Cl4 N1 Tl1,0
Co17 Nd2,0
Ba2 F2 Lu2 O12 Si4,0
Ca0.25 O4 Sr0.75 W1,1
Al9.51 Fe0.28 Mn2.21 Yb1,1
Co2 O5.38 Sr3,1
Ca1.92 Fe3.08 O12 Si3,1
H4 B8 N1 O14 Y1,0
Co0.05 Cu0.95 O1,1
I1 P7 Sr2,0
C4 H3 Cs1 O14 U2,0
Ca0.75 Cr0.5 La0.25 O3 Ti0.5,1
As4 Ba2 Cr2 O1 Ti2,1
B6 Dy1,0
Al11.3 Ni10.3 O32 Si2.4,1
Ca0.98 Eu0.01 O4 Tb0.01 W1,1
Fe1 Mg1 Na1 O12 S2.5 Se0.5,1
Ba1 Pt2 S3,0
Au1 Co1 Na4 O5,0
Mo6 Se6 Tl2,0
Cu2 Te2 Tl1,0
Fe2 Se4 Ti1,1
Eu1 Rb1 S4 Si1,0
Ba1 K4 O9 Si3,0
N1 O3 P1 Sr2,0
Cu1 Ga3 Sm1,1
F10 Na1 Sb3,0
S0.9954 Yb0.962,1
Ba3 Ga0.491 Sn4.509,1
Cl3 La4 N1 S3,0
In1 Pt1 Y1,0
Ni0.95 Se1,1
C5 H11 N1 Ni1 O6,1
Cr1 Nb1 Ni1,1
La0.909 Mn0.94 O3 Rb0.06,1
F1 Nd0.027 O12 P2.925 Sr4.959,1
Al0.465 La0.9 O2.9 Ti0.465,1
B3 O5 Rb1,0
Fe2 Sc3 Si3,0
B6 Dy1 Ni12,0
H4 Ca1 Rb2,0
Cs3 Eu1 O15 Si6,1
In5 La1 Rh1,0
Ba6 Li1.2 Mg10.8 Si12,1
Ca0.389 Ge1 O5 Sr0.61 Ti1,1
N0.7 O0.3 Zr1,1
Mn1 Na3 O12 P3 Ti1,1
Rh1.0005 Te1.74,1
Ce1 Cu0.2 Si1.8,1
Ag1.12 Er1 Ga1.88,1
Ca2 Fe3 O12 Sn2 Y1,1
Ba8 Ga10 Si36,1
Li3.36 Mo6 Se8,1
Co0.25 Fe2 Ni0.5 O4 Zn0.25,1
Ge2 N6 Sr6,0
Ca10 F2 O24 P5.4 V0.6,1
Bi3.67 Cs1 Se6,1
Co9.92 Nd1 Ti2.08,1
C4.32 O34.56 P5.4 Pb8,1
F7 Mn1 Rb3,0
Al3 Ca2 Ce0.12 Hf2 La0.88 O12,1
H4 Cr2 Li2 O9,0
Ho2 O4 Se1 Si1,0
H3 Ag2 I1 O6,0
Gd2 Mo2 O7,0
Ce0.3 Mn1 O3 Sr0.7,1
Ag1 O1 P1 Th1,0
Fe1 P2,0
Al1.04 Cr1.96,1
Al5 Au1 Bi16 Cl20,0
Si5 Yb3,0
H12 Al1 O12 Sb1 Zn2,1
Li1 O8 V3,0
Fe0.58 Mn1.42 Zr1,1
F17 O2 Sb3 U1,0
B2 Ho0.5 Rh3.5,1
Ba1 Ge3 Ir1,0
Ba4 In5.6 Mg0.4 O12.8,1
Ba1.7 Fe1 Mo1 O6 Pr0.3,1
Cu0.06 La0.5 Mn0.94 O3 Sr0.5,1
O2 Sb1 Sm2,1
B2 Nb0.878,1
Ba1 Fe2 O14 P4,0
O10 Ru3 Sr4,0
Bi1 Ho1 Te3,1
Dy2 O7 Si2,0
H1.04 B0.26 Cl0.74 Na1,1
Cu0.65 Fe0.35,1
Nd1 Te1.9,1
Co2 Ge1 Mn1,0
Cr0.6 Mn0.4 S0.5 Se0.5,1
Cu1 Dy1 O1 Se1,0
Ga12.58 Hg0.42 Rb3,1
O3 V1 Yb1,0
C21 Co4 Fe2 Ge2 O21,0
Co0.2 Fe0.8 K0.9 La1.1 Mo1 O6,1
Ca3 O8 Pb2 Sr1,1
Fe1 Pu6,0
Os1 Ta1 Te4,0
La1 Ni1 Sn2,0
Cd0.71 Pt0.207,1
Ag5 Bi19 Pb9 Se40,1
H13.036 Cs1.741 N0.259 Ni1 O14 Se2,1
Cu0.26 Mn0.87 P1 S3,1
Fe1 La4 O1 Se6,0
Li1 Mo3 O10 Rb1,0
H15 Mg1 O11 P1,0
Fe0.06 La0.7 Mn0.94 O3 Sr0.3,1
Ga1 Pd1 Pr1,0
Ni17 S18,0
O6 Sb1 Ta1 Ti1,1
Ga2 La1 Zn2,1
Li1 Pt1,0
In2 Ni21 P6,0
C14 Fe1 Mn2 O14,0
F6 Li1 Ni1 Sr1,0
Cl2 Cs6 Ge4 K2 O20 U3,1
Au6 Gd1,0
Fe1 O8 Sr4 Ta1,1
B2 N4 Sr3,1
Ga1 In1 O5 Zn2,0
Ca2 Hf7 O16,0
Cu7 Mn5 Te8,1
Ce0.2 Y0.8 Zn1,1
B1 K1 O8 S2,0
C4 H12 Fe1 O6 S4,0
Al1 K0.95 O8 Si3,1
F3 Pr1,0
Ga1 Ir2 Mn1,1
C6 H3 Fe1 N6,1
Li5 Mg1.02 N4 V1,1
Fe0.1 O1 Zn0.9,1
Ga4 Lu1 Ti2,0
Bi0.5 Pd3 Tl0.5,1
Al1 Cd1 F6 Na1,0
O2 Pb1 Rb2,0
Pd0.75 Si1.25 Sm1,1
Cd0.0137 Zn0.9863,1
Na2 O15 Si6 Zr1,1
Bi0.931 F0.46 O3.54 V0.926,1
K0.08 Mn1 O3 Pr0.92,1
